host_id,total_guests,raw_black,prop_black,any_black,past_guest_merge
6888509,76,1,.013157895,1,matched (3)
6889141,83,1,.012048192,1,matched (3)
6892161,17,4,.23529412,1,matched (3)
6894338,,0,0,0,master only (1)
6896588,122,0,0,0,matched (3)
6897187,97,0,0,0,matched (3)
6897889,62,0,0,0,matched (3)
6899794,123,2,.016260162,1,matched (3)
6904484,,0,0,0,master only (1)
6905180,36,1,.027777778,1,matched (3)
6911978,308,2,.0064935065,1,matched (3)
6915509,43,1,.023255814,1,matched (3)
6931657,11,0,0,0,matched (3)
6932915,2,0,0,0,matched (3)
6941170,1,0,0,0,matched (3)
6947712,12,1,.083333336,1,matched (3)
6949190,2,0,0,0,matched (3)
6959904,26,0,0,0,matched (3)
6960000,50,1,.02,1,matched (3)
6960917,18,0,0,0,matched (3)
6961634,20,0,0,0,matched (3)
6961905,42,0,0,0,matched (3)
6963312,22,0,0,0,matched (3)
6964894,20,0,0,0,matched (3)
6983854,5,0,0,0,matched (3)
6987473,20,0,0,0,matched (3)
6993857,1,0,0,0,matched (3)
7002063,42,0,0,0,matched (3)
7003388,31,0,0,0,matched (3)
7007245,534,2,.0037453184,1,matched (3)
7009479,30,1,.033333335,1,matched (3)
7010121,4,0,0,0,matched (3)
7010413,8,0,0,0,matched (3)
7019058,8,0,0,0,matched (3)
7024098,21,4,.19047619,1,matched (3)
7025353,513,2,.0038986355,1,matched (3)
7027622,110,0,0,0,matched (3)
7028880,11,1,.090909094,1,matched (3)
7030007,8,1,.125,1,matched (3)
7039450,9,0,0,0,matched (3)
7044212,82,1,.012195121,1,matched (3)
7045536,18,0,0,0,matched (3)
7049156,60,1,.016666668,1,matched (3)
7053599,49,1,.020408163,1,matched (3)
7057769,2,0,0,0,matched (3)
7064082,12,1,.083333336,1,matched (3)
7064864,1,0,0,0,matched (3)
7066767,12,0,0,0,matched (3)
7075094,,0,0,0,master only (1)
7086859,10,0,0,0,matched (3)
7089643,86,0,0,0,matched (3)
7091107,187,0,0,0,matched (3)
7097224,15,1,.06666667,1,matched (3)
7100311,2,1,.5,1,matched (3)
7105952,8,0,0,0,matched (3)
7112471,47,0,0,0,matched (3)
7114236,64,1,.015625,1,matched (3)
7115477,23,0,0,0,matched (3)
7118974,3,0,0,0,matched (3)
7119061,18,2,.11111111,1,matched (3)
7128900,4,1,.25,1,matched (3)
7131227,93,1,.010752688,1,matched (3)
7137529,51,1,.019607844,1,matched (3)
7137750,11,0,0,0,matched (3)
7138019,138,0,0,0,matched (3)
7141810,22,0,0,0,matched (3)
7155320,1,0,0,0,matched (3)
7158807,35,0,0,0,matched (3)
7174200,85,0,0,0,matched (3)
7174412,173,2,.011560693,1,matched (3)
7174684,,0,0,0,master only (1)
7184308,3,0,0,0,matched (3)
7184968,50,1,.02,1,matched (3)
7186263,3,0,0,0,matched (3)
7187994,12,1,.083333336,1,matched (3)
7196619,73,0,0,0,matched (3)
7205660,2,0,0,0,matched (3)
7206648,13,0,0,0,matched (3)
7207797,13,0,0,0,matched (3)
7218345,62,0,0,0,matched (3)
7218817,14,0,0,0,matched (3)
7224117,,0,0,0,master only (1)
7246301,,0,0,0,master only (1)
7252240,11,1,.090909094,1,matched (3)
7255288,14,0,0,0,matched (3)
7270909,2,0,0,0,matched (3)
7273529,4,0,0,0,matched (3)
7278343,,0,0,0,master only (1)
7288907,27,0,0,0,matched (3)
7290201,88,1,.011363637,1,matched (3)
7292425,2,0,0,0,matched (3)
7303616,6,0,0,0,matched (3)
7304616,4,1,.25,1,matched (3)
7305079,2,1,.5,1,matched (3)
7307088,59,0,0,0,matched (3)
7309427,19,2,.10526316,1,matched (3)
7318771,2,0,0,0,matched (3)
7321634,56,1,.017857144,1,matched (3)
7324481,14,0,0,0,matched (3)
7331149,31,2,.064516127,1,matched (3)
7333737,1,0,0,0,matched (3)
7333839,7,0,0,0,matched (3)
7338650,28,0,0,0,matched (3)
7343098,,0,0,0,master only (1)
7344645,,0,0,0,master only (1)
7351883,49,0,0,0,matched (3)
7356043,71,0,0,0,matched (3)
7356648,3,1,.33333334,1,matched (3)
7360876,7,0,0,0,matched (3)
7362470,47,1,.021276595,1,matched (3)
7363268,29,0,0,0,matched (3)
7364254,1,0,0,0,matched (3)
7366484,108,1,.0092592593,1,matched (3)
7366812,,0,0,0,master only (1)
7377023,17,1,.05882353,1,matched (3)
7387528,17,2,.11764706,1,matched (3)
7388804,7,0,0,0,matched (3)
7389558,167,0,0,0,matched (3)
7391588,74,0,0,0,matched (3)
7408817,70,0,0,0,matched (3)
7410438,11,0,0,0,matched (3)
7413335,37,1,.027027028,1,matched (3)
7416179,11,0,0,0,matched (3)
7416873,7,1,.14285715,1,matched (3)
7424090,4,0,0,0,matched (3)
7444338,,0,0,0,master only (1)
7447914,30,0,0,0,matched (3)
7452882,22,0,0,0,matched (3)
7453694,33,1,.030303031,1,matched (3)
7464299,25,0,0,0,matched (3)
7467522,8,0,0,0,matched (3)
7479538,17,1,.05882353,1,matched (3)
7480071,77,0,0,0,matched (3)
7480314,43,0,0,0,matched (3)
7480757,44,1,.022727273,1,matched (3)
7499831,33,1,.030303031,1,matched (3)
7505129,52,2,.03846154,1,matched (3)
7505535,49,3,.06122449,1,matched (3)
7507635,45,1,.022222223,1,matched (3)
7509062,10,2,.2,1,matched (3)
7511133,9,1,.11111111,1,matched (3)
7511360,28,0,0,0,matched (3)
7514046,36,0,0,0,matched (3)
7527533,5,0,0,0,matched (3)
7534520,9,1,.11111111,1,matched (3)
7544858,5,0,0,0,matched (3)
7548197,15,0,0,0,matched (3)
7548484,5,0,0,0,matched (3)
7553880,,0,0,0,master only (1)
7553988,63,1,.015873017,1,matched (3)
7558719,107,0,0,0,matched (3)
7577256,51,1,.019607844,1,matched (3)
7578595,42,0,0,0,matched (3)
7582271,21,2,.095238097,1,matched (3)
7587370,8,0,0,0,matched (3)
7594214,21,0,0,0,matched (3)
7598482,15,0,0,0,matched (3)
7598565,8,0,0,0,matched (3)
7606011,,0,0,0,master only (1)
7610910,27,0,0,0,matched (3)
7612267,104,1,.009615385,1,matched (3)
7615214,24,1,.041666668,1,matched (3)
7615885,18,1,.055555556,1,matched (3)
7621262,2,0,0,0,matched (3)
7632523,16,1,.0625,1,matched (3)
7634784,10,2,.2,1,matched (3)
7636305,40,0,0,0,matched (3)
7637421,1,0,0,0,matched (3)
7638645,2,0,0,0,matched (3)
7644404,42,0,0,0,matched (3)
7648795,23,0,0,0,matched (3)
7650100,,0,0,0,master only (1)
7652402,2,0,0,0,matched (3)
7654666,,0,0,0,master only (1)
7654942,7,1,.14285715,1,matched (3)
7656795,8,0,0,0,matched (3)
7660373,36,0,0,0,matched (3)
7668134,67,0,0,0,matched (3)
7672077,15,0,0,0,matched (3)
7681177,121,0,0,0,matched (3)
7682551,24,0,0,0,matched (3)
7682712,6,1,.16666667,1,matched (3)
7684200,68,0,0,0,matched (3)
7684828,13,0,0,0,matched (3)
7692336,33,0,0,0,matched (3)
7694417,42,1,.023809524,1,matched (3)
7697693,5,0,0,0,matched (3)
7700135,,0,0,0,master only (1)
7702356,20,0,0,0,matched (3)
7702990,2,0,0,0,matched (3)
7703445,6,0,0,0,matched (3)
7705382,,0,0,0,master only (1)
7706525,17,1,.05882353,1,matched (3)
7706562,,0,0,0,master only (1)
7706827,7,1,.14285715,1,matched (3)
7708073,52,0,0,0,matched (3)
7710091,1,0,0,0,matched (3)
7716314,39,0,0,0,matched (3)
7717522,83,1,.012048192,1,matched (3)
7720061,37,0,0,0,matched (3)
7722904,64,0,0,0,matched (3)
7725987,38,0,0,0,matched (3)
7728214,161,4,.024844721,1,matched (3)
7729300,2,0,0,0,matched (3)
7737475,17,0,0,0,matched (3)
7737942,10,1,.1,1,matched (3)
7746100,13,0,0,0,matched (3)
7746855,307,0,0,0,matched (3)
7747534,35,1,.028571429,1,matched (3)
7756745,9,0,0,0,matched (3)
7762903,13,0,0,0,matched (3)
7764065,18,0,0,0,matched (3)
7767163,32,0,0,0,matched (3)
7785001,18,0,0,0,matched (3)
7786393,115,1,.0086956518,1,matched (3)
7786503,50,0,0,0,matched (3)
7796684,97,0,0,0,matched (3)
7801664,133,0,0,0,matched (3)
7805013,21,0,0,0,matched (3)
7811261,1,0,0,0,matched (3)
7835076,,0,0,0,master only (1)
7836502,41,1,.024390243,1,matched (3)
7836717,77,1,.012987013,1,matched (3)
7860700,23,0,0,0,matched (3)
7870953,36,0,0,0,matched (3)
7875521,7,0,0,0,matched (3)
7876187,32,1,.03125,1,matched (3)
7880609,6,0,0,0,matched (3)
7880874,114,0,0,0,matched (3)
7883221,18,0,0,0,matched (3)
7886527,35,0,0,0,matched (3)
7891450,2,0,0,0,matched (3)
7893906,17,0,0,0,matched (3)
7895195,13,1,.07692308,1,matched (3)
7900637,131,3,.022900764,1,matched (3)
7901638,12,0,0,0,matched (3)
7903377,43,0,0,0,matched (3)
7904055,,0,0,0,master only (1)
7920168,,0,0,0,master only (1)
7920722,3,0,0,0,matched (3)
7920901,56,0,0,0,matched (3)
7929241,,0,0,0,master only (1)
7932718,2,0,0,0,matched (3)
7939406,100,0,0,0,matched (3)
7945153,,0,0,0,master only (1)
7951533,3,0,0,0,matched (3)
7961670,105,0,0,0,matched (3)
7962650,13,0,0,0,matched (3)
7964926,4,0,0,0,matched (3)
7965066,41,0,0,0,matched (3)
7965937,2,0,0,0,matched (3)
7966486,30,0,0,0,matched (3)
7967861,182,0,0,0,matched (3)
7978870,116,0,0,0,matched (3)
7982480,73,1,.01369863,1,matched (3)
7983502,3,0,0,0,matched (3)
7984293,147,1,.0068027209,1,matched (3)
7985781,,0,0,0,master only (1)
7989077,1,0,0,0,matched (3)
7991441,18,0,0,0,matched (3)
7991536,3,0,0,0,matched (3)
7992573,8,0,0,0,matched (3)
7996624,127,1,.0078740157,1,matched (3)
7999325,60,1,.016666668,1,matched (3)
8007543,37,0,0,0,matched (3)
8010447,23,1,.043478262,1,matched (3)
8010923,5,0,0,0,matched (3)
8011281,57,0,0,0,matched (3)
8012301,12,0,0,0,matched (3)
8015556,,0,0,0,master only (1)
8016850,2,0,0,0,matched (3)
8022430,,0,0,0,master only (1)
8023485,19,0,0,0,matched (3)
8035432,4,0,0,0,matched (3)
8035438,131,0,0,0,matched (3)
8035913,11,1,.090909094,1,matched (3)
8038682,24,3,.125,1,matched (3)
8041566,18,0,0,0,matched (3)
8048859,14,0,0,0,matched (3)
8053454,17,0,0,0,matched (3)
8054176,42,0,0,0,matched (3)
8054681,162,3,.018518519,1,matched (3)
8063665,16,0,0,0,matched (3)
8067236,191,0,0,0,matched (3)
8071378,11,1,.090909094,1,matched (3)
8071837,,0,0,0,master only (1)
8073010,,0,0,0,master only (1)
8074527,40,0,0,0,matched (3)
8075358,24,0,0,0,matched (3)
8082990,21,0,0,0,matched (3)
8083795,3,0,0,0,matched (3)
8085934,23,0,0,0,matched (3)
8089510,114,0,0,0,matched (3)
8090295,30,0,0,0,matched (3)
8094048,97,0,0,0,matched (3)
8113964,25,0,0,0,matched (3)
8119389,36,0,0,0,matched (3)
8119844,82,1,.012195121,1,matched (3)
8139094,20,0,0,0,matched (3)
8139997,9,0,0,0,matched (3)
8158084,10,0,0,0,matched (3)
8160186,182,0,0,0,matched (3)
8164176,64,0,0,0,matched (3)
8167570,14,2,.14285715,1,matched (3)
8169282,1,0,0,0,matched (3)
8170759,21,0,0,0,matched (3)
8177424,16,2,.125,1,matched (3)
8177987,218,3,.013761468,1,matched (3)
8178518,17,0,0,0,matched (3)
8183996,12,0,0,0,matched (3)
8193264,10,1,.1,1,matched (3)
8194343,4,0,0,0,matched (3)
8201030,91,2,.021978023,1,matched (3)
8203095,32,0,0,0,matched (3)
8203386,54,0,0,0,matched (3)
8204633,6,0,0,0,matched (3)
8206200,285,5,.01754386,1,matched (3)
8211116,,0,0,0,master only (1)
8215665,1,0,0,0,matched (3)
8227502,8,0,0,0,matched (3)
8236014,5,0,0,0,matched (3)
8239505,5,1,.2,1,matched (3)
8244353,4,0,0,0,matched (3)
8245666,14,0,0,0,matched (3)
8258320,677,2,.0029542097,1,matched (3)
8258951,1,0,0,0,matched (3)
8261484,39,1,.025641026,1,matched (3)
8261985,14,1,.071428575,1,matched (3)
8264908,9,0,0,0,matched (3)
8265644,47,0,0,0,matched (3)
8267534,20,0,0,0,matched (3)
8268621,4,0,0,0,matched (3)
8276497,2,1,.5,1,matched (3)
8278915,51,0,0,0,matched (3)
8279866,31,1,.032258064,1,matched (3)
8284919,3,0,0,0,matched (3)
8290371,111,0,0,0,matched (3)
8291799,8,0,0,0,matched (3)
8303524,51,1,.019607844,1,matched (3)
8304453,3,0,0,0,matched (3)
8305413,4,2,.5,1,matched (3)
8314893,21,3,.14285715,1,matched (3)
8321439,79,2,.025316456,1,matched (3)
8323861,7,1,.14285715,1,matched (3)
8331838,2,0,0,0,matched (3)
8335273,86,0,0,0,matched (3)
8335322,18,0,0,0,matched (3)
8342878,10,0,0,0,matched (3)
8347591,59,0,0,0,matched (3)
8361847,1,0,0,0,matched (3)
8363612,,0,0,0,master only (1)
8366077,15,0,0,0,matched (3)
8376196,45,0,0,0,matched (3)
8385769,1,0,0,0,matched (3)
8386207,134,1,.0074626864,1,matched (3)
8389417,10,0,0,0,matched (3)
8393957,23,1,.043478262,1,matched (3)
8401723,,0,0,0,master only (1)
8402388,26,0,0,0,matched (3)
8413396,,0,0,0,master only (1)
8419449,71,0,0,0,matched (3)
8428497,31,1,.032258064,1,matched (3)
8440754,13,1,.07692308,1,matched (3)
8442825,6,0,0,0,matched (3)
8442997,76,0,0,0,matched (3)
8444336,11,1,.090909094,1,matched (3)
8449194,2,0,0,0,matched (3)
8452151,66,0,0,0,matched (3)
8469236,17,0,0,0,matched (3)
8470614,4,0,0,0,matched (3)
8471217,26,0,0,0,matched (3)
8472470,61,0,0,0,matched (3)
8474392,1,0,0,0,matched (3)
8483505,6,0,0,0,matched (3)
8491871,14,0,0,0,matched (3)
8494664,14,1,.071428575,1,matched (3)
8494754,15,0,0,0,matched (3)
8519659,85,0,0,0,matched (3)
8524056,39,1,.025641026,1,matched (3)
8534254,14,0,0,0,matched (3)
8534566,2,0,0,0,matched (3)
8540199,,0,0,0,master only (1)
8540506,40,2,.050000001,1,matched (3)
8542149,5,0,0,0,matched (3)
8547892,1,0,0,0,matched (3)
8552505,47,0,0,0,matched (3)
8576180,3,0,0,0,matched (3)
8581381,57,5,.087719299,1,matched (3)
8586184,49,0,0,0,matched (3)
8590974,14,1,.071428575,1,matched (3)
8591234,84,0,0,0,matched (3)
8592800,,0,0,0,master only (1)
8597563,14,0,0,0,matched (3)
8598727,26,1,.03846154,1,matched (3)
8606952,1,0,0,0,matched (3)
8620105,,0,0,0,master only (1)
8622273,2,0,0,0,matched (3)
8631015,34,0,0,0,matched (3)
8636963,2,1,.5,1,matched (3)
8637466,93,2,.021505376,1,matched (3)
8639169,15,0,0,0,matched (3)
8639785,88,1,.011363637,1,matched (3)
8640937,65,0,0,0,matched (3)
8643498,,0,0,0,master only (1)
8643876,51,2,.039215688,1,matched (3)
8651164,16,0,0,0,matched (3)
8653942,46,0,0,0,matched (3)
8654069,5,0,0,0,matched (3)
8655779,9,0,0,0,matched (3)
8658618,14,1,.071428575,1,matched (3)
8659387,22,1,.045454547,1,matched (3)
8659720,10,0,0,0,matched (3)
8661469,7,0,0,0,matched (3)
8663618,97,0,0,0,matched (3)
8665176,4,0,0,0,matched (3)
8673784,49,0,0,0,matched (3)
8677591,13,0,0,0,matched (3)
8677734,107,0,0,0,matched (3)
8678474,57,1,.01754386,1,matched (3)
8679415,,0,0,0,master only (1)
8679703,38,2,.052631579,1,matched (3)
8685783,31,0,0,0,matched (3)
8687764,28,1,.035714287,1,matched (3)
8689750,9,0,0,0,matched (3)
8691245,95,0,0,0,matched (3)
8693885,160,1,.0062500001,1,matched (3)
8694610,3,0,0,0,matched (3)
8703682,3,0,0,0,matched (3)
8704862,21,1,.047619049,1,matched (3)
8706216,4,0,0,0,matched (3)
8707555,49,3,.06122449,1,matched (3)
8714488,1,0,0,0,matched (3)
8715475,31,0,0,0,matched (3)
8716220,8,0,0,0,matched (3)
8736402,4,0,0,0,matched (3)
8737310,12,0,0,0,matched (3)
8752515,,0,0,0,master only (1)
8757572,8,0,0,0,matched (3)
8760427,3,0,0,0,matched (3)
8763731,211,0,0,0,matched (3)
8767867,52,1,.01923077,1,matched (3)
8769561,59,0,0,0,matched (3)
8774579,23,0,0,0,matched (3)
8774674,,0,0,0,master only (1)
8783442,37,0,0,0,matched (3)
8784734,11,0,0,0,matched (3)
8786318,95,0,0,0,matched (3)
8788919,18,0,0,0,matched (3)
8794634,68,0,0,0,matched (3)
8796942,,0,0,0,master only (1)
8801812,28,1,.035714287,1,matched (3)
8814121,1,0,0,0,matched (3)
8819195,,0,0,0,master only (1)
8821084,,0,0,0,master only (1)
8822470,25,0,0,0,matched (3)
8830479,20,1,.050000001,1,matched (3)
8837005,43,0,0,0,matched (3)
8838813,15,0,0,0,matched (3)
8842951,6,0,0,0,matched (3)
8850991,7,0,0,0,matched (3)
8856198,45,0,0,0,matched (3)
8856498,11,0,0,0,matched (3)
8857097,8,2,.25,1,matched (3)
8874173,68,0,0,0,matched (3)
8880600,20,0,0,0,matched (3)
8893718,3,1,.33333334,1,matched (3)
8905156,22,0,0,0,matched (3)
8914118,29,0,0,0,matched (3)
8917310,74,1,.013513514,1,matched (3)
8921940,38,0,0,0,matched (3)
8927098,58,0,0,0,matched (3)
8934521,4,0,0,0,matched (3)
8937827,38,1,.02631579,1,matched (3)
8943153,20,0,0,0,matched (3)
8948436,79,0,0,0,matched (3)
8954162,15,0,0,0,matched (3)
8961713,84,0,0,0,matched (3)
8962620,15,0,0,0,matched (3)
8965006,63,0,0,0,matched (3)
8966959,,0,0,0,master only (1)
8970847,,0,0,0,master only (1)
8974869,2,0,0,0,matched (3)
8976441,5,0,0,0,matched (3)
8979313,14,0,0,0,matched (3)
8980685,29,0,0,0,matched (3)
8983903,49,0,0,0,matched (3)
8995399,60,0,0,0,matched (3)
8998530,7,1,.14285715,1,matched (3)
8998576,306,0,0,0,matched (3)
9005786,2,0,0,0,matched (3)
9011212,119,1,.0084033618,1,matched (3)
9013798,11,1,.090909094,1,matched (3)
9017311,,0,0,0,master only (1)
9018260,19,0,0,0,matched (3)
9020551,7,0,0,0,matched (3)
9026071,1,0,0,0,matched (3)
9029268,11,0,0,0,matched (3)
9031283,3,0,0,0,matched (3)
9031477,84,2,.023809524,1,matched (3)
9031656,20,0,0,0,matched (3)
9032986,7,0,0,0,matched (3)
9035326,2,0,0,0,matched (3)
9037281,116,1,.0086206896,1,matched (3)
9038126,,0,0,0,master only (1)
9038183,,0,0,0,master only (1)
9039712,1,0,0,0,matched (3)
9041162,,0,0,0,master only (1)
9042450,,0,0,0,master only (1)
9052950,1,0,0,0,matched (3)
9054845,19,4,.21052632,1,matched (3)
9070537,87,0,0,0,matched (3)
9071920,1,0,0,0,matched (3)
9073823,,0,0,0,master only (1)
9075429,121,0,0,0,matched (3)
9078277,75,2,.026666667,1,matched (3)
9088147,6,1,.16666667,1,matched (3)
9100971,26,0,0,0,matched (3)
9104778,13,0,0,0,matched (3)
9107877,13,2,.15384616,1,matched (3)
9112713,22,0,0,0,matched (3)
9123958,1,0,0,0,matched (3)
9127532,19,1,.052631579,1,matched (3)
9130125,49,0,0,0,matched (3)
9130391,63,2,.031746034,1,matched (3)
9131404,5,0,0,0,matched (3)
9141106,5,0,0,0,matched (3)
9144083,1,0,0,0,matched (3)
9150599,42,0,0,0,matched (3)
9152572,11,0,0,0,matched (3)
9164331,,0,0,0,master only (1)
9167043,11,1,.090909094,1,matched (3)
9170024,90,0,0,0,matched (3)
9175305,21,0,0,0,matched (3)
9193152,43,0,0,0,matched (3)
9195298,17,1,.05882353,1,matched (3)
9196597,26,0,0,0,matched (3)
9197998,21,0,0,0,matched (3)
9204503,1,0,0,0,matched (3)
9205558,71,0,0,0,matched (3)
9213820,50,0,0,0,matched (3)
9214392,54,0,0,0,matched (3)
9215854,1,0,0,0,matched (3)
9219572,17,3,.17647059,1,matched (3)
9219889,3,0,0,0,matched (3)
9227330,52,1,.01923077,1,matched (3)
9228053,5,0,0,0,matched (3)
9231628,,0,0,0,master only (1)
9234158,138,0,0,0,matched (3)
9235495,47,0,0,0,matched (3)
9235939,1,0,0,0,matched (3)
9250479,61,0,0,0,matched (3)
9251699,48,1,.020833334,1,matched (3)
9251841,88,0,0,0,matched (3)
9251912,19,1,.052631579,1,matched (3)
9252340,7,0,0,0,matched (3)
9258269,16,0,0,0,matched (3)
9261842,30,3,.1,1,matched (3)
9268069,5,0,0,0,matched (3)
9272760,48,0,0,0,matched (3)
9274632,4,0,0,0,matched (3)
9282150,2,0,0,0,matched (3)
9283540,4,0,0,0,matched (3)
9293580,21,0,0,0,matched (3)
9294801,1,0,0,0,matched (3)
9294984,10,0,0,0,matched (3)
9296587,19,0,0,0,matched (3)
9305931,7,0,0,0,matched (3)
9313213,40,1,.025,1,matched (3)
9316823,10,2,.2,1,matched (3)
9317191,53,0,0,0,matched (3)
9325430,8,2,.25,1,matched (3)
9326824,19,0,0,0,matched (3)
9328957,5,0,0,0,matched (3)
9329470,19,0,0,0,matched (3)
9335278,35,0,0,0,matched (3)
9340476,61,1,.016393442,1,matched (3)
9347711,,0,0,0,master only (1)
9348484,5,2,.40000001,1,matched (3)
9350600,19,0,0,0,matched (3)
9351552,,0,0,0,master only (1)
9353036,165,8,.048484847,1,matched (3)
9354641,38,1,.02631579,1,matched (3)
9354867,60,0,0,0,matched (3)
9355137,17,0,0,0,matched (3)
9357281,7,0,0,0,matched (3)
9358596,36,0,0,0,matched (3)
9374057,8,0,0,0,matched (3)
9374760,18,0,0,0,matched (3)
9376168,32,0,0,0,matched (3)
9384528,1,0,0,0,matched (3)
9393998,17,1,.05882353,1,matched (3)
9399510,3,0,0,0,matched (3)
9405130,84,0,0,0,matched (3)
9410947,7,0,0,0,matched (3)
9411047,5,0,0,0,matched (3)
9421186,4,0,0,0,matched (3)
9421452,4,0,0,0,matched (3)
9422297,15,0,0,0,matched (3)
9424040,,0,0,0,master only (1)
9429542,4,0,0,0,matched (3)
9430637,13,0,0,0,matched (3)
9430907,5,0,0,0,matched (3)
9431015,2,0,0,0,matched (3)
9431710,19,6,.31578946,1,matched (3)
9432482,10,0,0,0,matched (3)
9432675,9,0,0,0,matched (3)
9436771,37,0,0,0,matched (3)
9441005,10,2,.2,1,matched (3)
9443290,3,1,.33333334,1,matched (3)
9443300,8,0,0,0,matched (3)
9445286,3,0,0,0,matched (3)
9445724,19,2,.10526316,1,matched (3)
9448345,96,0,0,0,matched (3)
9449634,7,0,0,0,matched (3)
9455880,18,0,0,0,matched (3)
9464518,75,0,0,0,matched (3)
9464908,70,3,.042857144,1,matched (3)
9467483,36,0,0,0,matched (3)
9470750,1,0,0,0,matched (3)
9472267,24,1,.041666668,1,matched (3)
9473568,55,0,0,0,matched (3)
9474634,2,0,0,0,matched (3)
9475499,25,1,.039999999,1,matched (3)
9482710,10,0,0,0,matched (3)
9485379,,0,0,0,master only (1)
9486409,20,0,0,0,matched (3)
9488470,42,0,0,0,matched (3)
9492179,15,1,.06666667,1,matched (3)
9493533,7,0,0,0,matched (3)
9502727,2,0,0,0,matched (3)
9517301,27,0,0,0,matched (3)
9520083,14,0,0,0,matched (3)
9522456,10,0,0,0,matched (3)
9523361,35,0,0,0,matched (3)
9534108,62,1,.016129032,1,matched (3)
9535950,13,1,.07692308,1,matched (3)
9538024,,0,0,0,master only (1)
9544158,4,0,0,0,matched (3)
9550761,1,0,0,0,matched (3)
9560464,9,0,0,0,matched (3)
9560543,,0,0,0,master only (1)
9561089,13,0,0,0,matched (3)
9561250,71,1,.014084507,1,matched (3)
9562713,10,0,0,0,matched (3)
9562999,210,1,.0047619049,1,matched (3)
9565156,1,0,0,0,matched (3)
9565780,2,0,0,0,matched (3)
9576992,28,2,.071428575,1,matched (3)
9578605,76,0,0,0,matched (3)
9578912,92,2,.021739131,1,matched (3)
